source,product_name,brand,category,subcategory,price,price_original,discount_pct,rating,review_count,popularity,seller,promo_tag,product_url,sku,url_mal_formateada,duplicado_url,p65,p90,price_tier,rank_popularity,top10_threshold,top_10_popularity,q90_review_count,tiene_descuento
pccomponentes,Mando PowerA Advantage para Nintendo Switch 2 cable USB 3 m negro botones programables,PowerA,Mandos,Mandos,2899.0,,0.0,4.8,5.0,5.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/mando-powera-advantage-para-nintendo-switch-2-cable-usb-3-m-negro-botones-programables,10987143.0,False,False,5999.0,7999.0,baja,34,4,False,1002.0,False
pccomponentes,Gamepad MSI Force GC200 Blanco gatillos Hall vibraciÃ³n PC Android USB,MSI,Mandos,Mandos,2199.0,,0.0,4.6,5.0,5.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/gamepad-msi-force-gc200-blanco-gatillos-hall-vibracion-pc-android-usb,10985973.0,False,False,5999.0,7999.0,baja,35,4,False,1002.0,False
pccomponentes,Mando Gamesir Nova Lite InalÃ¡mbrico Stellar White Sticks Hall Effect Turbo 20 Hz,Gamesir,Mandos,Mandos,2599.0,,13.0,4.6,5.0,5.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/mando-gamesir-nova-lite-inalambrico-stellar-white-sticks-hall-effect-turbo-20-hz,11015755.0,False,False,5999.0,7999.0,baja,36,4,False,1002.0,True
pccomponentes,Mando Gamesir Nova Lite InalÃ¡mbrico Space Purple Sticks Hall Effect Turbo 20 Hz,Gamesir,Mandos,Mandos,2599.0,,13.0,4.6,5.0,5.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/mando-gamesir-nova-lite-inalambrico-space-purple-sticks-hall-effect-turbo-20-hz,11015756.0,False,False,5999.0,7999.0,baja,37,4,False,1002.0,True
pccomponentes,Mando Gamesir G7 HE Xbox Series PC Hall Effect Negro retroiluminado,Gamesir,Mandos,Mandos,5699.0,,5.0,4.4,4.0,4.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/mando-gamesir-g7-he-xbox-series-pc-hall-effect-negro-retroiluminado,10988021.0,False,False,5999.0,7999.0,baja,38,4,False,1002.0,True
pccomponentes,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Verde Blanco,Microsoft,Mandos,Mandos,5999.0,,14.0,5.0,1.0,1.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/microsoft-mando-inalambrico-xbox-series-one-pc-verde-blanco,10987489.0,False,False,5999.0,7999.0,media,39,4,False,1002.0,True
pccomponentes,Mando inalÃ¡mbrico ASUS ROG Raikiri II Bluetooth compatible Xbox PC y Ally,Asus,Mandos,Mandos,179.0,,14.0,5.0,1.0,1.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/mando-inalambrico-asus-rog-raikiri-ii-bluetooth-compatible-xbox-pc-y-ally,11004840.0,False,False,5999.0,7999.0,baja,40,4,False,1002.0,True
pccomponentes,"AOC Q27G4XF 27"" LED Fast IPS QHD 180Hz Regulable en Altura",AOC,Monitores,Monitores,13999.0,,29.0,4.6,7383.0,7383.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q27g4xf-27-led-fast-ips-qhd-180hz-regulable-en-altura,10847588.0,False,False,6999.0,10699.000000000004,alta,1,4,True,3189.2000000000007,True
pccomponentes,"AOC C24G42E 23.6"" Fast VA FullHD 180Hz HDR10 Altavoces Adaptive Sync Curvo",AOC,Monitores,Monitores,7999.0,,27.0,4.6,6520.0,6520.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-c24g42e-236-fast-va-fullhd-180hz-hdr10-altavoces-adaptive-sync-curvo,10886380.0,False,False,6999.0,10699.000000000004,media,2,4,True,3189.2000000000007,True
pccomponentes,"Monitor AOC 24G4ZRE 23,8"" FullHD 260Hz Fast IPS HDR10 0,3ms VESA",AOC,Monitores,Monitores,999.0,,18.0,4.6,6520.0,6520.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-24g4zre-238-fullhd-260hz-fast-ips-hdr10-03ms-vesa,11018618.0,False,False,6999.0,10699.000000000004,baja,3,4,True,3189.2000000000007,True
pccomponentes,"MSI MAG 244C 23.6"" VA FullHD 180Hz FreeSync Curvo",MSI,Monitores,Monitores,84.0,,43.0,4.7,3524.0,3524.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-244c-236-va-fullhd-180hz-freesync-curvo,10893384.0,False,False,6999.0,10699.000000000004,baja,4,4,True,3189.2000000000007,True
pccomponentes,"Monitor MSI MAG 272F X24 27"" FHD 240Hz Rapid IPS HDR Adaptive-Sync AI Vision Antirreflejo",MSI,Monitores,Monitores,119.0,,37.0,4.6,3152.0,3152.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-272f-x24-27-fhd-240hz-rapid-ips-hdr-adaptive-sync-ai-vision-antirreflejo,10950829.0,False,False,6999.0,10699.000000000004,baja,5,4,False,3189.2000000000007,True
pccomponentes,"MSI MAG 255XF 24.5"" LED Fast IPS FullHD 300Hz",MSI,Monitores,Monitores,149.0,,40.0,4.6,3152.0,3152.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-255xf-245-led-fast-ips-fullhd-300hz,10861842.0,False,False,6999.0,10699.000000000004,baja,6,4,False,3189.2000000000007,True
pccomponentes,"Monitor MSI MAG 274CF X24 27"" FullHD 240Hz Rapid VA Curvo 0,5ms FreeSync Premium HDR",MSI,Monitores,Monitores,149.0,,21.0,4.6,3152.0,3152.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-274cf-x24-27-fullhd-240hz-rapid-va-curvo-05ms-freesync-premium-hdr,10949480.0,False,False,6999.0,10699.000000000004,baja,7,4,False,3189.2000000000007,True
pccomponentes,"AOC 24B36X 24"" LED IPS FullHD 144Hz HDR10 Adaptive Sync",AOC,Monitores,Monitores,6999.0,,22.0,4.6,2736.0,2736.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-24b36x-24-led-ips-fullhd-144hz-hdr10-adaptive-sync,10932295.0,False,False,6999.0,10699.000000000004,media,8,4,False,3189.2000000000007,True
pccomponentes,"MSI MAG 276CXF 27"" LED Rapid VA FullHD 280Hz Adaptive Sync Curva",MSI,Monitores,Monitores,139.0,,30.0,4.7,2327.0,2327.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-276cxf-27-led-rapid-va-fullhd-280hz-adaptive-sync-curva,10861841.0,False,False,6999.0,10699.000000000004,baja,9,4,False,3189.2000000000007,True
pccomponentes,"Monitor LG UltraGear 27G610A-B 27"" QHD 200Hz IPS FreeSync Premium HDR400 1 ms regulable",LG,Monitores,Monitores,189.0,,13.0,4.6,2278.0,2278.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-lg-ultragear-27g610a-b-27-qhd-200hz-ips-freesync-premium-hdr400-1-ms-regulable,10971704.0,False,False,6999.0,10699.000000000004,baja,10,4,False,3189.2000000000007,True
pccomponentes,"Monitor Acer Nitro KG241YX3BIP 23.8"" FHD 200Hz VA FreeSync Premium HDR10",Acer,Monitores,Monitores,78.0,,21.0,4.6,1928.0,1928.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-acer-nitro-kg241yx3bip-238-fhd-200hz-va-freesync-premium-hdr10,10945100.0,False,False,6999.0,10699.000000000004,baja,11,4,False,3189.2000000000007,True
pccomponentes,"Monitor Acer Nitro KG270P0bi 27"" FullHD 144Hz VA FreeSync 0,5ms",Acer,Monitores,Monitores,89.0,,25.0,4.6,1928.0,1928.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-acer-nitro-kg270p0bi-27-fullhd-144hz-va-freesync-05ms,11015605.0,False,False,6999.0,10699.000000000004,baja,12,4,False,3189.2000000000007,True
pccomponentes,"MSI MAG 274QF X24 27"" LED Rapid IPS QHD 240Hz 0.5ms Adaptive Sync",MSI,Monitores,Monitores,169.0,,32.0,4.7,1900.0,1900.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-274qf-x24-27-led-rapid-ips-qhd-240hz-05ms-adaptive-sync,10877122.0,False,False,6999.0,10699.000000000004,baja,13,4,False,3189.2000000000007,True
pccomponentes,"Monitor MSI MAG 274QF E20 27"" WQHD 200Hz IPS Plano VESA DisplayHDR 400 Tiempo de Respuesta 0,5 ms",MSI,Monitores,Monitores,149.0,,34.0,4.7,1900.0,1900.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-274qf-e20-27-wqhd-200hz-ips-plano-vesa-displayhdr-400-tiempo-de-respuesta-05-ms,10975928.0,False,False,6999.0,10699.000000000004,baja,14,4,False,3189.2000000000007,True
pccomponentes,"Monitor gaming PcCom Elysium 27"" Fast IPS FHD 200Hz Adaptive Sync",PcCom,Monitores,Monitores,10499.0,,27.0,4.6,1645.0,1645.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-gaming-pccom-elysium-27-fast-ips-fhd-200hz-adaptive-sync,10893932.0,False,False,6999.0,10699.000000000004,media,15,4,False,3189.2000000000007,True
pccomponentes,"PcCom Elysium Monitor gaming 23.6"" VA FHD 180Hz Adaptive Sync Curva",PcCom,Monitores,Monitores,8499.0,,39.0,4.6,1645.0,1645.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/pccom-elysium-monitor-gaming-236-va-fhd-180hz-adaptive-sync-curva,10865388.0,False,False,6999.0,10699.000000000004,media,16,4,False,3189.2000000000007,True
pccomponentes,"Monitor MSI MAG 245F X24 23.8"" FullHD 240Hz Rapid IPS HDR 0,5ms Gaming",MSI,Monitores,Monitores,99.0,,29.0,4.6,1513.0,1513.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-245f-x24-238-fullhd-240hz-rapid-ips-hdr-05ms-gaming,10967279.0,False,False,6999.0,10699.000000000004,baja,17,4,False,3189.2000000000007,True
pccomponentes,"Monitor MSI PRO MP273W E14A 27"" FullHD 144Hz IPS 1ms Altavoces VESA Adaptive Sync",MSI,Monitores,Monitores,99.0,,33.0,4.6,1513.0,1513.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-pro-mp273w-e14a-27-fullhd-144hz-ips-1ms-altavoces-vesa-adaptive-sync,10964179.0,False,False,6999.0,10699.000000000004,baja,18,4,False,3189.2000000000007,True
pccomponentes,"AOC 25G3ZM 24.5"" LED FullHD 240Hz FreeSync Premium",AOC,Monitores,Monitores,8999.0,,47.0,4.6,1202.0,1202.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/aoc-25g3zm-245-led-fullhd-240hz-freesync-premium,10633702.0,False,False,6999.0,10699.000000000004,media,19,4,False,3189.2000000000007,True
pccomponentes,"PcCom Elysium Pro 27"" Fast IPS QHD 200Hz 1ms Adaptive Sync",PcCom,Monitores,Monitores,12499.0,,32.0,4.4,945.0,945.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/pccom-elysium-pro-27-fast-ips-qhd-200hz-1ms-adaptive-sync,10917630.0,False,False,6999.0,10699.000000000004,alta,20,4,False,3189.2000000000007,True
pccomponentes,"PcCom Elysium Pro Monitor gaming 34"" Fast VA WQHD 180Hz Adaptive Sync Altura Regulable Curvo",PcCom,Monitores,Monitores,21999.0,,26.0,4.4,945.0,945.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/pccom-elysium-pro-monitor-gaming-34-fast-va-wqhd-180hz-adaptive-sync-altura-regulable-curvo,10917629.0,False,False,6999.0,10699.000000000004,alta,21,4,False,3189.2000000000007,True
pccomponentes,"Alurin CoreVision 100IPSLite 23.8"" FHD 100Hz Freesync",Alurin,Monitores,Monitores,6999.0,,26.0,4.5,939.0,939.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/alurin-corevision-100ipslite-238-fhd-100hz-freesync,10756386.0,False,False,6999.0,10699.000000000004,media,22,4,False,3189.2000000000007,True
pccomponentes,"Monitor Alurin CoreVision 100IPSLite 27"" FHD 100Hz Regulable en altura",Alurin,Monitores,Monitores,10499.0,,27.0,4.5,939.0,939.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-alurin-corevision-100ipslite-27-fhd-100hz-regulable-en-altura,10964175.0,False,False,6999.0,10699.000000000004,media,23,4,False,3189.2000000000007,True
pccomponentes,"Monitor Alurin CoreVision 120IPSLite 24"" FHD 120Hz FreeSync",Alurin,Monitores,Monitores,7499.0,,25.0,4.5,939.0,939.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-alurin-corevision-120ipslite-24-fhd-120hz-freesync,10893931.0,False,False,6999.0,10699.000000000004,media,24,4,False,3189.2000000000007,True
pccomponentes,"Monitor LG 24G411A-B.AEU 24"" FullHD 144Hz IPS 1ms G-SYNC FreeSync Gaming",LG,Monitores,Monitores,79.0,,27.0,4.6,904.0,904.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-lg-24g411a-baeu-24-fullhd-144hz-ips-1ms-g-sync-freesync-gaming,10948829.0,False,False,6999.0,10699.000000000004,baja,25,4,False,3189.2000000000007,True
pccomponentes,"Monitor LG Ultragear 27G411A-B 27"" FullHD 144Hz IPS G-SYNC FreeSync HDR10 5ms VESA HDMI DisplayPort",LG,Monitores,Monitores,99.0,,16.0,4.6,904.0,904.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-lg-ultragear-27g411a-b-27-fullhd-144hz-ips-g-sync-freesync-hdr10-5ms-vesa-hdmi-displayport,10948830.0,False,False,6999.0,10699.000000000004,baja,26,4,False,3189.2000000000007,True
pccomponentes,"AOC Q27G42XE 27"" LED Fast IPS QHD 180Hz Altavoces Adaptive Sync",AOC,Monitores,Monitores,1399.0,,22.0,4.6,863.0,863.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q27g42xe-27-led-fast-ips-qhd-180hz-altavoces-adaptive-sync,10867508.0,False,False,6999.0,10699.000000000004,baja,27,4,False,3189.2000000000007,True
pccomponentes,"Monitor AOC Q27G42ZE 27"" Fast IPS QHD 240Hz 1ms HDR10 Adaptive Sync",AOC,Monitores,Monitores,1699.0,,32.0,4.6,863.0,863.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q27g42ze-27-fast-ips-qhd-240hz-1ms-hdr10-adaptive-sync,10899355.0,False,False,6999.0,10699.000000000004,baja,28,4,False,3189.2000000000007,True
pccomponentes,"MSI MAG 271QPX QD-OLED E2 26.5"" QD-OLED QHD 240Hz 0.03ms HDR400",MSI,Monitores,Monitores,469.0,,32.0,4.8,716.0,716.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-271qpx-qd-oled-e2-265-qd-oled-qhd-240hz-003ms-hdr400,10847164.0,False,False,6999.0,10699.000000000004,baja,29,4,False,3189.2000000000007,True
pccomponentes,"Philips Evnia 27M2N3201A/00 27"" LED Fast IPS FullHD 180Hz",Philips,Monitores,Monitores,9999.0,,33.0,4.6,424.0,424.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-philips-evnia-27m2n3201a-00-27-led-fast-ips-fullhd-180hz,10853477.0,False,False,6999.0,10699.000000000004,media,30,4,False,3189.2000000000007,True
pccomponentes,"Monitor Asus ROG Strix XG27AQDMGR 26.5"" Quad HD 240Hz OLED 0.03ms G-SYNC FreeSync HDR10",Asus,Monitores,Monitores,459.0,,9.0,4.6,359.0,359.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-asus-rog-strix-xg27aqdmgr-265-quad-hd-240hz-oled-003ms-g-sync-freesync-hdr10,10977662.0,False,False,6999.0,10699.000000000004,baja,31,4,False,3189.2000000000007,True
pccomponentes,"Acer Gaming Nitro VG240YX1bmiipx 23.8"" LED IPS FullHD 200Hz Altavoces FreeSync",Acer,Monitores,Monitores,12999.0,,0.0,4.7,178.0,178.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-acer-gaming-nitro-vg240yx1bmiipx-238-led-ips-fullhd-200hz-altavoces-freesync,10869841.0,False,False,6999.0,10699.000000000004,alta,32,4,False,3189.2000000000007,False
pccomponentes,"Monitor Acer Gaming Nitro VG270W3 27"" FullHD 240Hz IPS 0,5ms FreeSync Premium Altavoces",Acer,Monitores,Monitores,119.0,,25.0,4.7,178.0,178.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-acer-gaming-nitro-vg270w3-27-fullhd-240hz-ips-05ms-freesync-premium-altavoces,11015304.0,False,False,6999.0,10699.000000000004,baja,33,4,False,3189.2000000000007,True
pccomponentes,"Monitor Gigabyte G27Q20 27"" IPS QHD 200Hz 0.5ms GTG FreeSync Premium G-Sync Compatible HDR10",Gigabyte,Monitores,Monitores,139.0,,22.0,4.6,141.0,141.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-gigabyte-g27q20-27-ips-qhd-200hz-05ms-gtg-freesync-premium-g-sync-compatible-hdr10,11011298.0,False,False,6999.0,10699.000000000004,baja,34,4,False,3189.2000000000007,True
pccomponentes,"Monitor AOC Q24G4RE 23.8"" Fast IPS QHD 180Hz HDR10 Adaptive Sync",AOC,Monitores,Monitores,1299.0,,23.0,4.7,124.0,124.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q24g4re-238-fast-ips-qhd-180hz-hdr10-adaptive-sync,10899353.0,False,False,6999.0,10699.000000000004,baja,35,4,False,3189.2000000000007,True
pccomponentes,"AOC 24G4HRE 23.8"" Fast IPS FHD 200Hz HDR10 Altura Ajustable G-Sync Compatible",AOC,Monitores,Monitores,7999.0,,19.0,4.7,99.0,99.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-24g4hre-238-fast-ips-fhd-200hz-hdr10-altavoces-g-sync-compatible,10934929.0,False,False,6999.0,10699.000000000004,media,36,4,False,3189.2000000000007,True
pccomponentes,"Monitor AOC G4 U27G4R 27"" Fast IPS 4K UHD 160Hz / FHD 320Hz HDR400 Adaptive Sync",AOC,Monitores,Monitores,2699.0,,30.0,4.8,85.0,85.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-g4-u27g4r-27-fast-ips-4k-uhd-160hz-fhd-320hz-hdr400-adaptive-sync,10899354.0,False,False,6999.0,10699.000000000004,baja,37,4,False,3189.2000000000007,True
pccomponentes,"Monitor MSI PRO MP271 E14A 27"" FullHD 144Hz IPS 1ms FreeSync HDR Ready Altavoces",MSI,Monitores,Monitores,89.0,,40.0,4.8,27.0,27.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-pro-mp271-e14a-27-fullhd-144hz-ips-1ms-freesync-hdr-ready-altavoces,10952829.0,False,False,6999.0,10699.000000000004,baja,38,4,False,3189.2000000000007,True
pccomponentes,"Monitor Philips Evnia 3000 27M2N3200NF/00 27"" Fast IPS Full HD 144Hz G-SYNC HDR10",Philips,Monitores,Monitores,8499.0,,22.0,4.5,24.0,24.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-philips-evnia-3000-27m2n3200nf-00-27-fast-ips-full-hd-144hz-g-sync-hdr10,10934942.0,False,False,6999.0,10699.000000000004,media,39,4,False,3189.2000000000007,True
pccomponentes,"Monitor AOC Q27G4ZDR 26,5"" Quad HD 240Hz QD-OLED HDR10 Tiempo de respuesta 0,03 ms",AOC,Monitores,Monitores,3699.0,,17.0,4.1,10.0,10.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q27g4zdr-265-quad-hd-240hz-qd-oled-hdr10-tiempo-de-respuesta-003-ms,10999568.0,False,False,6999.0,10699.000000000004,baja,40,4,False,3189.2000000000007,True
pccomponentes,"MSI Cyborg 15 B2RWFKG-201XES Intel Core 7 240H 32GB DDR5 1TB SSD RTX 5060 15.6"" FHD RGB",MSI,PC,PC,1069.0,,46.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-15-b2rwfkg-201xes-intel-core-7-240h-32gb-ddr5-1tb-ssd-rtx-5060-156-fhd-rgb,10893728.0,False,False,1469.0,1699.0,baja,1,4,True,1416.0,True
pccomponentes,"PortÃ¡til MSI Cyborg 17 B2RWGKG-075XES 17.3"" Intel Core 9 270H 32GB 1TB SSD RTX 5070 QHD RGB",MSI,PC,PC,1499.0,,36.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-17-b2rwgkg-075xes-173-intel-core-9-270h-32gb-1tb-ssd-rtx-5070-qhd-rgb,10969533.0,False,False,1469.0,1699.0,media,2,4,True,1416.0,True
pccomponentes,"MSI Cyborg 15 B2RWFKG-201XES Intel Core 7 240H 32GB DDR5 1TB SSD RTX 5060 15.6"" FHD RGB Windows 11 Home",MSI,PC,PC,1129.0,,33.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-15-b2rwfkg-201-intel-core-7-240h-32gb-ddr5-1tb-ssd-rtx-5060-156-fhd-rgb-windows-11-home,11034545.0,False,False,1469.0,1699.0,baja,3,4,True,1416.0,True
pccomponentes,"PortÃ¡til MSI Cyborg 15 B2RWGKG-422XES 15.6"" Intel Core 7 240H 32GB 1TB SSD RTX 5070 8GB RGB",MSI,PC,PC,1249.0,,42.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-15-b2rwgkg-422xes-156-intel-core-7-240h-32gb-1tb-ssd-rtx-5070-8gb-rgb,10969532.0,False,False,1469.0,1699.0,baja,4,4,True,1416.0,True
pccomponentes,"HP Victus 15-fa2005ns 15.6"" Intel Core 7 240H 16GB 1TB SSD RTX 5060 Windows 11 Home",HP,PC,PC,1129.0,,29.0,4.5,707.0,707.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-victus-15-fa2005ns-156-intel-core-7-240h-16gb-1tb-ssd-rtx-5060-windows-11-home,11034479.0,False,False,1469.0,1699.0,baja,5,4,False,1416.0,True
pccomponentes,PcCom Ready AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 / Windows 11 Home,PcCom,PC,PC,1299.0,,32.0,4.6,614.0,614.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-windows-11-home,10880191.0,False,False,1469.0,1699.0,baja,6,4,False,1416.0,True
pccomponentes,PcCom Ready AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 Blanco / Windows 11 Home,PcCom,PC,PC,1299.0,,32.0,4.6,614.0,614.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-blanco-windows-11-home,10880193.0,False,False,1469.0,1699.0,baja,7,4,False,1416.0,True
pccomponentes,PcCom Ready AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060,PcCom,PC,PC,1199.0,,29.0,4.6,614.0,614.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060,10880192.0,False,False,1469.0,1699.0,baja,8,4,False,1416.0,True
pccomponentes,PcCom Ready V2 AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 Ti 16GB,PcCom,PC,PC,1389.0,,39.0,4.5,548.0,548.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-v2-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-ti-16gb,10879991.0,False,False,1469.0,1699.0,baja,9,4,False,1416.0,True
pccomponentes,PcCom Ready V2 AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 Ti 16GB / Windows 11 Home,PcCom,PC,PC,1489.0,,34.0,4.5,548.0,548.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-v2-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-ti-16gb-windows-11-home,10879988.0,False,False,1469.0,1699.0,media,10,4,False,1416.0,True
pccomponentes,PcCom Ready V2 AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 Ti 16GB Blanco / Windows 11 Home,PcCom,PC,PC,1489.0,,33.0,4.5,548.0,548.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-v2-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-ti-16gb-blanco-windows-11-home,10881828.0,False,False,1469.0,1699.0,media,11,4,False,1416.0,True
pccomponentes,"HP OMEN 16-ap0007ns AMD Ryzen AI 7 350 32GB 1TB SSD RTX 5070 8GB 16""",HP,PC,PC,1349.0,,25.0,4.5,345.0,345.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-omen-16-ap0007ns-amd-ryzen-ai-7-350-32gb-1tb-ssd-rtx-5070-8gb-16,10881998.0,False,False,1469.0,1699.0,baja,12,4,False,1416.0,True
pccomponentes,"PortÃ¡til HP OMEN 16-ap0003ns 16"" Ryzen AI 7 350 32GB 1TB SSD RTX 5050 Negro Sombra",HP,PC,PC,1099.0,,26.0,4.5,345.0,345.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-omen-16-ap0003ns-16-ryzen-ai-7-350-32gb-1tb-ssd-rtx-5050-negro-sombra,10881997.0,False,False,1469.0,1699.0,baja,13,4,False,1416.0,True
pccomponentes,PcCom Imperial AMD Ryzen 7 5800X / 32GB / 2TB M.2 SSD / RTX 5070 / Windows 11 Home,PcCom,PC,PC,1579.0,,36.0,4.6,246.0,246.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-imperial-amd-ryzen-7-5800x-32gb-2tb-m2-ssd-rtx-5070-windows-11-home,11027738.0,False,False,1469.0,1699.0,media,14,4,False,1416.0,True
pccomponentes,PcCom Imperial AMD Ryzen 7 5800X / 32GB / 2TB M.2 SSD / RTX 5070,PcCom,PC,PC,1499.0,,34.0,4.6,246.0,246.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-imperial-amd-ryzen-7-5800x-32gb-2tb-m2-ssd-rtx-5070,11027737.0,False,False,1469.0,1699.0,media,15,4,False,1416.0,True
pccomponentes,PcCom Imperial AMD Ryzen 7 5700X / 32GB / 1TB SSD / RTX 5070,PcCom,PC,PC,1449.0,,27.0,4.6,246.0,246.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-imperial-amd-ryzen-7-5700x-32gb-1tb-ssd-rtx-5070,11011263.0,False,False,1469.0,1699.0,baja,16,4,False,1416.0,True
pccomponentes,PcCom Imperial AMD Ryzen 7 5700X / 32GB / 1TB SSD / RTX 5070 / Windows 11 Home,PcCom,PC,PC,1529.0,,25.0,4.6,246.0,246.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-imperial-amd-ryzen-7-5700x-32gb-1tb-ssd-rtx-5070-windows-11-home,11011276.0,False,False,1469.0,1699.0,media,17,4,False,1416.0,True
pccomponentes,PcCom Ready Intel Core i7-14700KF / 32GB / 2TB SSD / RTX 5060 V2 Blanco,PcCom,PC,PC,1299.0,,23.0,4.8,195.0,195.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-intel-core-i7-14700kf-32gb-2tb-ssd-rtx-5060-v2-blanco,11038126.0,False,False,1469.0,1699.0,baja,18,4,False,1416.0,True
pccomponentes,"PortÃ¡til Lenovo Legion Pro 5i 16"" Intel Core Ultra 9 275HX 32GB 1TB SSD RTX 5070 Ti OLED 240Hz Negro RGB",Lenovo,PC,PC,2249.0,,10.0,4.7,185.0,185.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-lenovo-legion-pro-5i-16-intel-core-ultra-9-275hx-32gb-1tb-ssd-rtx-5070-ti-oled-240hz-negro-rgb,10940511.0,False,False,1469.0,1699.0,alta,19,4,False,1416.0,True
